technique,stateMaps
lm_spot_r0c0d0n0s0b1c1n1s1b2c2n2s2_nc_sm3,default
lm_spot_r0c0d0n0s0b1c1n1s1b2c2s2_nc_sm3,default
lm_spot_r0c0d0n0s0b1c1n1s1m2c2_nc_sm3,default
lm_spot_r0c0d0n0s0b1c1n1s1m2c2m3c3_nc_sm3,default
lm_spot_r0c0d0n0s0b1c1n1s1m2c2m3c3m4c4_nc_sm3,default
lm_spot_r0c0d0n0s0b1c1n1s1t2c2n2s2_nc_sm3,default
lm_spot_r0c0d0n0s0b1c1s1_nc_sm3,default
lm_spot_r0c0d0n0s0b1c1s1m2c2_nc_sm3,default
lm_spot_r0c0d0n0s0m1c1_nc_sm3,default
lm_spot_r0c0d0n0s0m1c1b2c2n2_nc_sm3,default
lm_spot_r0c0d0n0s0m1c1m2c2_nc_sm3,default
lm_spot_r0c0d0n0s0m1c1m2c2m3c3_nc_sm3,default
lm_spot_r0c0d0n0s0m1c1t2c2n2s2_nc_sm3,default
lm_spot_r0c0d0n0s0t1c1_nc_sm3,default
lm_spot_r0c0d0n0s0t1c1n1b2c2n2s2_nc_sm3,default
lm_spot_r0c0d0n0s0t1c1n1s1_nc_sm3,default
lm_spot_r0c0d0n0s0t1c1n1s1m2c2_nc_sm3,default
lm_spot_r0c0d0s0_nc_sm3,default
lm_spot_r0c0d0s0_sm3,default
lm_spot_r0c0d0t1c1_nc_sm2,default
lm_spot_r0c0d0t1c1b2c2_nc_sm2,default
lm_spot_r0c0d0t1c1m2c2_nc_sm2,default
lm_spot_r0c0m1c1_nc_sm2,default
lm_spot_r0c0m1c1_nc_sm3,default
lm_spot_r0c0m1c1b2c2_nc_sm2,default
lm_spot_r0c0m1c1b2c2m3c3_nc_sm2,default
lm_spot_r0c0m1c1m2c2_nc_sm2,default
lm_spot_r0c0m1c1m2c2_nc_sm3,default
lm_spot_r0c0m1c1m2c2m3c3_nc_sm2,default
lm_spot_r0c0m1c1m2c2m3c3_nc_sm3,default
lm_spot_r0c0m1c1m2c2m3c3m4c4_nc_sm2,default
lm_spot_r0c0m1c1t2c2_nc_sm2,default
lm_spot_r0c0n0_nc_sm2,default
lm_spot_r0c0n0_nc_sm3,default
lm_spot_r0c0n0_sm2,default
lm_spot_r0c0n0_sm3,default
lm_spot_r0c0n0b1c1_nc_sm3,default
lm_spot_r0c0n0b1c1b2c2n2_nc_sm3,default
lm_spot_r0c0n0b1c1d1n1_nc_sm3,default
lm_spot_r0c0n0b1c1d1n1m2c2_nc_sm3,default
lm_spot_r0c0n0b1c1m2c2_nc_sm3,default
lm_spot_r0c0n0b1c1n1_nc_sm3,default
lm_spot_r0c0n0b1c1n1b2c2n2_nc_sm3,default
lm_spot_r0c0n0b1c1n1b2c2n2s2_nc_sm3,default
lm_spot_r0c0n0b1c1n1m2c2_nc_sm3,default
lm_spot_r0c0n0b1c1n1m2c2m3c3_nc_sm3,default
lm_spot_r0c0n0b1c1n1s1_nc_sm3,default
lm_spot_r0c0n0b1c1n1s1b2c2n2_nc_sm3,default
lm_spot_r0c0n0b1c1n1s1b2c2n2s2_nc_sm3,default
lm_spot_r0c0n0b1c1n1s1m2c2_nc_sm3,default
lm_spot_r0c0n0b1c1s1_nc_sm3,default
lm_spot_r0c0n0m1c1_nc_sm3,default
lm_spot_r0c0n0m1c1m2c2_nc_sm3,default
lm_spot_r0c0n0s0_nc_sm3,default
lm_spot_r0c0n0s0_sm3,default
lm_spot_r0c0n0s0a1c1_nc_sm3,default
lm_spot_r0c0n0s0b1c1_nc_sm3,default
lm_spot_r0c0n0s0b1c1b2c2_nc_sm3,default
lm_spot_r0c0n0s0b1c1b2c2b3c3_nc_sm3,default
lm_spot_r0c0n0s0b1c1b2c2b3c3s3_nc_sm3,default
lm_spot_r0c0n0s0b1c1b2c2d2n2b3c3_nc_sm3,default
lm_spot_r0c0n0s0b1c1b2c2d2n2m3c3_nc_sm3,default
lm_spot_r0c0n0s0b1c1b2c2m3c3_nc_sm3,default
lm_spot_r0c0n0s0b1c1b2c2m3c3m4c4_nc_sm3,default
lm_spot_r0c0n0s0b1c1b2c2n2_nc_sm3,default
lm_spot_r0c0n0s0b1c1b2c2n2m3c3_nc_sm3,default
lm_spot_r0c0n0s0b1c1b2c2n2s2_nc_sm3,default
lm_spot_r0c0n0s0b1c1b2c2n2s2m3c3_nc_sm3,default
lm_spot_r0c0n0s0b1c1b2c2s2_nc_sm3,default
lm_spot_r0c0n0s0b1c1b2c2s2m3c3_nc_sm3,default
lm_spot_r0c0n0s0b1c1d1n1_nc_sm3,default
lm_spot_r0c0n0s0b1c1d1n1b2c2_nc_sm3,default
lm_spot_r0c0n0s0b1c1d1n1b2c2n2_nc_sm3,default
lm_spot_r0c0n0s0b1c1d1n1b2c2n2s2_nc_sm3,default
lm_spot_r0c0n0s0b1c1d1n1b2c2s2_nc_sm3,default
lm_spot_r0c0n0s0b1c1d1n1m2c2_nc_sm3,default
lm_spot_r0c0n0s0b1c1d1n1m2c2m3c3_nc_sm3,default
lm_spot_r0c0n0s0b1c1d1n1s1_nc_sm3,default
lm_spot_r0c0n0s0b1c1d1n1s1b2c2d2n2_nc_sm3,default
lm_spot_r0c0n0s0b1c1d1n1s1b2c2n2_nc_sm3,default
lm_spot_r0c0n0s0b1c1d1n1s1b2c2n2s2_nc_sm3,default
lm_spot_r0c0n0s0b1c1d1n1s1m2c2_nc_sm3,default
lm_spot_r0c0n0s0b1c1d1n1s1t2c2n2s2_nc_sm3,default
lm_spot_r0c0n0s0b1c1m2c2_nc_sm3,default
lm_spot_r0c0n0s0b1c1m2c2m3c3_nc_sm3,default
lm_spot_r0c0n0s0b1c1m2c2m3c3m4c4_nc_sm3,default
lm_spot_r0c0n0s0b1c1n1_nc_sm3,default
lm_spot_r0c0n0s0b1c1n1b2c2n2_nc_sm3,default
lm_spot_r0c0n0s0b1c1n1b2c2n2s2_nc_sm3,default
lm_spot_r0c0n0s0b1c1n1b2c2s2m3c3_nc_sm3,default
lm_spot_r0c0n0s0b1c1n1m2c2_nc_sm3,default
lm_spot_r0c0n0s0b1c1n1m2c2m3c3_nc_sm3,default
lm_spot_r0c0n0s0b1c1n1s1_nc_sm3,default
lm_spot_r0c0n0s0b1c1n1s1a2c2_nc_sm3,default
lm_spot_r0c0n0s0b1c1n1s1b2c2_nc_sm3,default
lm_spot_r0c0n0s0b1c1n1s1b2c2b3c3_nc_sm3,default
lm_spot_r0c0n0s0b1c1n1s1b2c2d2n2_nc_sm3,default
lm_spot_r0c0n0s0b1c1n1s1b2c2m3c3_nc_sm3,default
lm_spot_r0c0n0s0b1c1n1s1b2c2n2_nc_sm3,default
lm_spot_r0c0n0s0b1c1n1s1b2c2n2s2_nc_sm3,default
lm_spot_r0c0n0s0b1c1n1s1b2c2s2_nc_sm3,default
lm_spot_r0c0n0s0b1c1n1s1b2c2s2b3c3s3_nc_sm3,default
lm_spot_r0c0n0s0b1c1n1s1b2c2s2m3c3_nc_sm3,default
lm_spot_r0c0n0s0b1c1n1s1m2c2_nc_sm3,default
lm_spot_r0c0n0s0b1c1n1s1m2c2m3c3_nc_sm3,default
lm_spot_r0c0n0s0b1c1n1s1m2c2m3c3m4c4_nc_sm3,default
lm_spot_r0c0n0s0b1c1n1s1t2c2_nc_sm3,default
lm_spot_r0c0n0s0b1c1n1s1t2c2m3c3_nc_sm3,default
lm_spot_r0c0n0s0b1c1n1s1t2c2n2_nc_sm3,default
lm_spot_r0c0n0s0b1c1n1s1t2c2n2s2_nc_sm3,default
lm_spot_r0c0n0s0b1c1n1t2c2n2s2_nc_sm3,default
lm_spot_r0c0n0s0b1c1s1_nc_sm3,default
lm_spot_r0c0n0s0b1c1s1b2c2n2s2_nc_sm3,default
lm_spot_r0c0n0s0b1c1s1b2c2s2_nc_sm3,default
lm_spot_r0c0n0s0b1c1s1m2c2_nc_sm3,default
lm_spot_r0c0n0s0b1c1s1m2c2m3c3_nc_sm3,default
lm_spot_r0c0n0s0b1c1s1m2c2m3c3m4c4_nc_sm3,default
lm_spot_r0c0n0s0b1c1s1t2c2n2s2_nc_sm3,default
lm_spot_r0c0n0s0b1c1t2c2n2s2_nc_sm3,default
lm_spot_r0c0n0s0m1c1_nc_sm3,default
lm_spot_r0c0n0s0m1c1b2c2_nc_sm3,default
lm_spot_r0c0n0s0m1c1b2c2n2_nc_sm3,default
lm_spot_r0c0n0s0m1c1b2c2n2s2_nc_sm3,default
lm_spot_r0c0n0s0m1c1b2c2n2s2m3c3_nc_sm3,default
lm_spot_r0c0n0s0m1c1b2c2s2_nc_sm3,default
lm_spot_r0c0n0s0m1c1m2c2_nc_sm3,default
lm_spot_r0c0n0s0m1c1m2c2m3c3_nc_sm3,default
lm_spot_r0c0n0s0m1c1m2c2m3c3m4c4_nc_sm3,default
lm_spot_r0c0n0s0m1c1t2c2n2s2_nc_sm3,default
lm_spot_r0c0n0s0t1c1_nc_sm3,default
lm_spot_r0c0n0s0t1c1b2c2n2_nc_sm3,default
lm_spot_r0c0n0s0t1c1b2c2n2m3c3_nc_sm3,default
lm_spot_r0c0n0s0t1c1b2c2n2s2_nc_sm3,default
lm_spot_r0c0n0s0t1c1b2c2n2s2m3c3_nc_sm3,default
lm_spot_r0c0n0s0t1c1m2c2_nc_sm3,default
lm_spot_r0c0n0s0t1c1m2c2m3c3_nc_sm3,default
lm_spot_r0c0n0s0t1c1n1_nc_sm3,default
lm_spot_r0c0n0s0t1c1n1b2c2_nc_sm3,default
lm_spot_r0c0n0s0t1c1n1b2c2d2n2_nc_sm3,default
lm_spot_r0c0n0s0t1c1n1b2c2n2_nc_sm3,default
lm_spot_r0c0n0s0t1c1n1b2c2n2s2_nc_sm3,default
lm_spot_r0c0n0s0t1c1n1m2c2_nc_sm3,default
lm_spot_r0c0n0s0t1c1n1m2c2m3c3_nc_sm3,default
lm_spot_r0c0n0s0t1c1n1s1_nc_sm3,default
lm_spot_r0c0n0s0t1c1n1s1b2c2_nc_sm3,default
lm_spot_r0c0n0s0t1c1n1s1b2c2d2n2_nc_sm3,default
lm_spot_r0c0n0s0t1c1n1s1b2c2n2_nc_sm3,default
lm_spot_r0c0n0s0t1c1n1s1b2c2n2s2_nc_sm3,default
lm_spot_r0c0n0s0t1c1n1s1m2c2_nc_sm3,default
lm_spot_r0c0n0s0t1c1n1s1m2c2m3c3_nc_sm3,default
lm_spot_r0c0n0s0t1c1n1s1t2c2n2s2_nc_sm3,default
lm_spot_r0c0n0s0t1c1n1t2c2n2s2_nc_sm3,default
lm_spot_r0c0n0t1c1_nc_sm3,default
lm_spot_r0c0n0t1c1b2c2n2s2_nc_sm3,default
lm_spot_r0c0n0t1c1n1_nc_sm3,default
lm_spot_r0c0n0t1c1n1s1_nc_sm3,default
lm_spot_r0c0n0t1c1n1s1m2c2_nc_sm3,default
lm_spot_r0c0s0_nc_sm3,default
lm_spot_r0c0s0_sm3,default
lm_spot_r0c0s0a1c1_nc_sm3,default
lm_spot_r0c0s0b1c1_nc_sm3,default
lm_spot_r0c0s0b1c1b2c2_nc_sm3,default
lm_spot_r0c0s0b1c1b2c2m3c3_nc_sm3,default
lm_spot_r0c0s0b1c1b2c2n2_nc_sm3,default
lm_spot_r0c0s0b1c1b2c2n2m3c3_nc_sm3,default
lm_spot_r0c0s0b1c1b2c2n2s2_nc_sm3,default
lm_spot_r0c0s0b1c1b2c2s2_nc_sm3,default
lm_spot_r0c0s0b1c1m2c2_nc_sm3,default
lm_spot_r0c0s0b1c1m2c2m3c3_nc_sm3,default
lm_spot_r0c0s0b1c1n1_nc_sm3,default
lm_spot_r0c0s0b1c1n1m2c2_nc_sm3,default
lm_spot_r0c0s0b1c1n1m2c2m3c3_nc_sm3,default
lm_spot_r0c0s0b1c1n1s1_nc_sm3,default
lm_spot_r0c0s0b1c1n1s1b2c2_nc_sm3,default
lm_spot_r0c0s0b1c1n1s1b2c2n2_nc_sm3,default
lm_spot_r0c0s0b1c1n1s1b2c2n2m3c3_nc_sm3,default
lm_spot_r0c0s0b1c1n1s1b2c2n2m3c3m4c4_nc_sm3,default
lm_spot_r0c0s0b1c1n1s1b2c2n2s2_nc_sm3,default
lm_spot_r0c0s0b1c1n1s1b2c2n2s2m3c3_nc_sm3,default
lm_spot_r0c0s0b1c1n1s1b2c2n2s2m3c3m4c4_nc_sm3,default
lm_spot_r0c0s0b1c1n1s1m2c2_nc_sm3,default
lm_spot_r0c0s0b1c1n1s1m2c2m3c3_nc_sm3,default
lm_spot_r0c0s0b1c1n1s1t2c2_nc_sm3,default
lm_spot_r0c0s0b1c1n1s1t2c2n2s2_nc_sm3,default
lm_spot_r0c0s0b1c1s1_nc_sm3,default
lm_spot_r0c0s0b1c1s1m2c2_nc_sm3,default
lm_spot_r0c0s0b1c1s1m2c2m3c3_nc_sm3,default
lm_spot_r0c0s0b1c1s1t2c2n2s2_nc_sm3,default
lm_spot_r0c0s0m1c1_nc_sm3,default
lm_spot_r0c0s0m1c1b2c2n2s2_nc_sm3,default
lm_spot_r0c0s0m1c1m2c2_nc_sm3,default
lm_spot_r0c0s0m1c1m2c2m3c3_nc_sm3,default
lm_spot_r0c0s0m1c1t2c2n2s2_nc_sm3,default
lm_spot_r0c0s0t1c1_nc_sm3,default
lm_spot_r0c0s0t1c1b2c2n2s2_nc_sm3,default
lm_spot_r0c0s0t1c1m2c2_nc_sm3,default
lm_spot_r0c0s0t1c1n1_nc_sm3,default
lm_spot_r0c0s0t1c1n1m2c2_nc_sm3,default
lm_spot_r0c0s0t1c1n1s1_nc_sm3,default
lm_spot_r0c0s0t1c1n1s1b2c2_nc_sm3,default
lm_spot_r0c0s0t1c1n1s1b2c2n2_nc_sm3,default
lm_spot_r0c0s0t1c1n1s1b2c2n2s2_nc_sm3,default
lm_spot_r0c0s0t1c1n1s1m2c2_nc_sm3,default
lm_spot_r0c0t1c1_nc_sm2,default
lm_spot_r0c0t1c1_nc_sm3,default
lm_spot_r0c0t1c1b2c2_nc_sm2,default
lm_spot_r0c0t1c1b2c2d2_nc_sm2,default
lm_spot_r0c0t1c1b2c2m3c3_nc_sm2,default
lm_spot_r0c0t1c1m2c2_nc_sm2,default
lm_spot_r0c0t1c1m2c2_nc_sm3,default
lm_spot_r0c0t1c1m2c2m3c3_nc_sm2,default
lm_spot_r0c0t1c1m2c2m3c3_nc_sm3,default
lm_spot_r0c0t1c1n1_nc_sm3,default
lm_spot_r0c0t1c1n1m2c2_nc_sm3,default
lm_spot_r0c0t1c1n1s1_nc_sm3,default
lm_spot_r0c0t1c1t2c2_nc_sm2,default
lm_spot_t0c0_nc_sm2,default
lm_spot_t0c0_nc_sm3,default
lm_spot_t0c0_sm2,default
lm_spot_t0c0_sm3,default
lm_spot_t0c0b1c1_nc_sm2,premulalpha
lm_spot_t0c0b1c1b2c2_nc_sm2,premulalpha
lm_spot_t0c0b1c1n1_nc_sm3,premulalpha
lm_spot_t0c0b1c1s1_nc_sm3,premulalpha
lm_spot_t0c0d0_nc_sm2,default
lm_spot_t0c0d0_nc_sm3,default
lm_spot_t0c0d0_sm2,default
lm_spot_t0c0d0_sm3,default
lm_spot_t0c0d0n0_nc_sm2,default
lm_spot_t0c0d0n0_nc_sm3,default
lm_spot_t0c0d0n0_sm2,default
lm_spot_t0c0d0n0_sm3,default
lm_spot_t0c0d0n0s0_nc_sm3,default
lm_spot_t0c0d0n0s0_sm3,default
lm_spot_t0c0d0s0_nc_sm3,default
lm_spot_t0c0d0s0_sm3,default
lm_spot_t0c0n0_nc_sm2,default
lm_spot_t0c0n0_nc_sm3,default
lm_spot_t0c0n0_sm2,default
lm_spot_t0c0n0_sm3,default
lm_spot_t0c0n0s0_nc_sm3,default
lm_spot_t0c0n0s0_sm3,default
lm_spot_t0c0n0s0b1c1_nc_sm3,premulalpha
lm_spot_t0c0n0s0b1c1n1s1_nc_sm3,premulalpha
lm_spot_t0c0n0s0b1c1n1s1b2c2n2s2_nc_sm3,premulalpha
lm_spot_t0c0n0s0t1c1n1s1_nc_sm3,default
lm_spot_t0c0n0s0t1c1n1s1t2c2n2s2_nc_sm3,default
lm_spot_t0c0n0t1c1n1_nc_sm3,default
lm_spot_t0c0s0_nc_sm3,default
lm_spot_t0c0s0_sm3,default
lm_spot_t0c0t1c1_nc_sm2,default
lm_spot_t0c0t1c1t2c2_nc_sm2,default
lm_sun_a0c0_nc_sm2,default
lm_sun_a0c0_nc_sm3,default
lm_sun_a0c0_sm2,default
lm_sun_a0c0_sm3,default
lm_sun_b0c0_nc_sm2,premulalpha
lm_sun_b0c0_nc_sm3,premulalpha
lm_sun_b0c0_sm2,premulalpha
lm_sun_b0c0_sm3,premulalpha
lm_sun_b0c0a1c1_nc_sm2,premulalpha
lm_sun_b0c0b1c1_nc_sm2,premulalpha
lm_sun_b0c0b1c1_nc_sm3,premulalpha
lm_sun_b0c0b1c1b2c2_nc_sm2,premulalpha
lm_sun_b0c0b1c1n1_nc_sm3,premulalpha
lm_sun_b0c0b1c1n1s1_nc_sm3,premulalpha
lm_sun_b0c0b1c1n1s1b2c2n2s2_nc_sm3,premulalpha
lm_sun_b0c0b1c1n1s1t2c2n2s2_nc_sm3,premulalpha
lm_sun_b0c0b1c1s1_nc_sm3,premulalpha
lm_sun_b0c0b1c1t2c2_nc_sm2,premulalpha
lm_sun_b0c0d0_nc_sm2,premulalpha
lm_sun_b0c0d0_nc_sm3,premulalpha
lm_sun_b0c0d0_sm2,premulalpha
lm_sun_b0c0d0_sm3,premulalpha
lm_sun_b0c0d0b1c1_nc_sm2,premulalpha
lm_sun_b0c0d0n0_nc_sm2,premulalpha
lm_sun_b0c0d0n0_nc_sm3,premulalpha
lm_sun_b0c0d0n0_sm2,premulalpha
lm_sun_b0c0d0n0_sm3,premulalpha
lm_sun_b0c0d0n0b1c1s1_nc_sm3,premulalpha
lm_sun_b0c0d0n0s0_nc_sm3,premulalpha
lm_sun_b0c0d0n0s0_sm3,premulalpha
lm_sun_b0c0d0s0_nc_sm3,premulalpha
lm_sun_b0c0d0s0_sm3,premulalpha
lm_sun_b0c0n0_nc_sm2,premulalpha
lm_sun_b0c0n0_nc_sm3,premulalpha
lm_sun_b0c0n0_sm2,premulalpha
lm_sun_b0c0n0_sm3,premulalpha
lm_sun_b0c0n0b1c1n1s1_nc_sm3,premulalpha
lm_sun_b0c0n0s0_nc_sm3,premulalpha
lm_sun_b0c0n0s0_sm3,premulalpha
lm_sun_b0c0n0s0a1c1_nc_sm3,premulalpha
lm_sun_b0c0n0s0b1c1_nc_sm3,premulalpha
lm_sun_b0c0n0s0b1c1n1_nc_sm3,premulalpha
lm_sun_b0c0n0s0b1c1n1s1_nc_sm3,premulalpha
lm_sun_b0c0n0s0b1c1n1s1b2c2n2s2_nc_sm3,premulalpha
lm_sun_b0c0n0s0b1c1n1s1t2c2n2s2_nc_sm3,premulalpha
lm_sun_b0c0n0s0b1c1s1_nc_sm3,premulalpha
lm_sun_b0c0n0s0t1c1_nc_sm3,premulalpha
lm_sun_b0c0n0s0t1c1n1s1_nc_sm3,premulalpha
lm_sun_b0c0n0s0t1c1n1s1b2c2n2s2_nc_sm3,premulalpha
lm_sun_b0c0n0s0t1c1n1s1t2c2n2s2_nc_sm3,premulalpha
lm_sun_b0c0n0t1c1n1s1_nc_sm3,premulalpha
lm_sun_b0c0s0_nc_sm3,premulalpha
lm_sun_b0c0s0_sm3,premulalpha
lm_sun_b0c0s0b1c1s1_nc_sm3,premulalpha
lm_sun_b0c0s0t1c1n1s1_nc_sm3,premulalpha
lm_sun_b0c0t1c1_nc_sm2,premulalpha
lm_sun_b0c0t1c1b2c2_nc_sm2,premulalpha
lm_sun_b0c0t1c1t2c2_nc_sm2,premulalpha
lm_sun_r0c0_nc_sm2,default
lm_sun_r0c0_nc_sm3,default
lm_sun_r0c0_sm2,default
lm_sun_r0c0_sm3,default
lm_sun_r0c0a1c1_nc_sm2,default
lm_sun_r0c0a1c1_nc_sm3,default
lm_sun_r0c0b1c1_nc_sm2,default
lm_sun_r0c0b1c1_nc_sm3,default
lm_sun_r0c0b1c1a2c2_nc_sm2,default
lm_sun_r0c0b1c1b2c2_nc_sm2,default
lm_sun_r0c0b1c1b2c2b3c3_nc_sm2,default
lm_sun_r0c0b1c1b2c2d2_nc_sm2,default
lm_sun_r0c0b1c1b2c2d2b3c3_nc_sm2,default
lm_sun_r0c0b1c1b2c2d2m3c3_nc_sm2,default
lm_sun_r0c0b1c1b2c2m3c3_nc_sm2,default
lm_sun_r0c0b1c1b2c2m3c3m4c4_nc_sm2,default
lm_sun_r0c0b1c1d1_nc_sm2,default
lm_sun_r0c0b1c1d1b2c2_nc_sm2,default
lm_sun_r0c0b1c1d1b2c2d2_nc_sm2,default
lm_sun_r0c0b1c1d1m2c2_nc_sm2,default
lm_sun_r0c0b1c1d1m2c2m3c3_nc_sm2,default
lm_sun_r0c0b1c1d1t2c2_nc_sm2,default
lm_sun_r0c0b1c1m2c2_nc_sm2,default
lm_sun_r0c0b1c1m2c2_nc_sm3,default
lm_sun_r0c0b1c1m2c2m3c3_nc_sm2,default
lm_sun_r0c0b1c1m2c2m3c3_nc_sm3,default
lm_sun_r0c0b1c1m2c2m3c3m4c4_nc_sm2,default
lm_sun_r0c0b1c1n1_nc_sm3,default
lm_sun_r0c0b1c1n1s1_nc_sm3,default
lm_sun_r0c0b1c1n1s1b2c2_nc_sm3,default
lm_sun_r0c0b1c1n1s1m2c2_nc_sm3,default
lm_sun_r0c0b1c1s1_nc_sm3,default
lm_sun_r0c0b1c1t2c2_nc_sm2,default
lm_sun_r0c0b1c1t2c2m3c3_nc_sm2,default
lm_sun_r0c0d0_nc_sm2,default
lm_sun_r0c0d0_nc_sm3,default
lm_sun_r0c0d0_sm2,default
lm_sun_r0c0d0_sm3,default
lm_sun_r0c0d0b1c1_nc_sm2,default
lm_sun_r0c0d0b1c1b2c2_nc_sm2,default
lm_sun_r0c0d0b1c1b2c2d2_nc_sm2,default
lm_sun_r0c0d0b1c1b2c2m3c3_nc_sm2,default
lm_sun_r0c0d0b1c1d1_nc_sm2,default
lm_sun_r0c0d0b1c1d1b2c2_nc_sm2,default
lm_sun_r0c0d0b1c1d1m2c2_nc_sm2,default
lm_sun_r0c0d0b1c1d1m2c2m3c3_nc_sm2,default
lm_sun_r0c0d0b1c1m2c2_nc_sm2,default
lm_sun_r0c0d0b1c1m2c2m3c3_nc_sm2,default
lm_sun_r0c0d0b1c1m2c2m3c3m4c4_nc_sm2,default
lm_sun_r0c0d0b1c1t2c2_nc_sm2,default
lm_sun_r0c0d0m1c1_nc_sm2,default
lm_sun_r0c0d0m1c1b2c2_nc_sm2,default
lm_sun_r0c0d0m1c1m2c2_nc_sm2,default
lm_sun_r0c0d0m1c1m2c2m3c3_nc_sm2,default
lm_sun_r0c0d0m1c1t2c2_nc_sm2,default
lm_sun_r0c0d0n0_nc_sm2,default
lm_sun_r0c0d0n0_nc_sm3,default
lm_sun_r0c0d0n0_sm2,default
lm_sun_r0c0d0n0_sm3,default
lm_sun_r0c0d0n0s0_nc_sm3,default
lm_sun_r0c0d0n0s0_sm3,default
lm_sun_r0c0d0n0s0b1c1_nc_sm3,default
lm_sun_r0c0d0n0s0b1c1b2c2_nc_sm3,default
lm_sun_r0c0d0n0s0b1c1b2c2d2n2_nc_sm3,default
lm_sun_r0c0d0n0s0b1c1b2c2n2_nc_sm3,default
lm_sun_r0c0d0n0s0b1c1b2c2n2s2_nc_sm3,default
lm_sun_r0c0d0n0s0b1c1b2c2n2s2m3c3_nc_sm3,default
lm_sun_r0c0d0n0s0b1c1d1n1_nc_sm3,default
lm_sun_r0c0d0n0s0b1c1d1n1b2c2_nc_sm3,default
lm_sun_r0c0d0n0s0b1c1d1n1b2c2n2_nc_sm3,default
lm_sun_r0c0d0n0s0b1c1d1n1b2c2n2s2_nc_sm3,default
lm_sun_r0c0d0n0s0b1c1d1n1m2c2_nc_sm3,default
lm_sun_r0c0d0n0s0b1c1d1n1m2c2m3c3_nc_sm3,default
lm_sun_r0c0d0n0s0b1c1d1n1s1_nc_sm3,default
lm_sun_r0c0d0n0s0b1c1d1n1s1b2c2n2_nc_sm3,default
lm_sun_r0c0d0n0s0b1c1m2c2_nc_sm3,default
lm_sun_r0c0d0n0s0b1c1n1_nc_sm3,default
lm_sun_r0c0d0n0s0b1c1n1b2c2n2_nc_sm3,default
lm_sun_r0c0d0n0s0b1c1n1b2c2n2s2_nc_sm3,default
lm_sun_r0c0d0n0s0b1c1n1m2c2_nc_sm3,default
lm_sun_r0c0d0n0s0b1c1n1m2c2m3c3_nc_sm3,default
lm_sun_r0c0d0n0s0b1c1n1m2c2m3c3m4c4_nc_sm3,default
lm_sun_r0c0d0n0s0b1c1n1s1_nc_sm3,default
lm_sun_r0c0d0n0s0b1c1n1s1b2c2_nc_sm3,default
lm_sun_r0c0d0n0s0b1c1n1s1b2c2n2_nc_sm3,default
lm_sun_r0c0d0n0s0b1c1n1s1b2c2n2s2_nc_sm3,default
lm_sun_r0c0d0n0s0b1c1n1s1b2c2s2_nc_sm3,default
lm_sun_r0c0d0n0s0b1c1n1s1m2c2_nc_sm3,default
lm_sun_r0c0d0n0s0b1c1n1s1m2c2m3c3_nc_sm3,default
lm_sun_r0c0d0n0s0b1c1n1s1m2c2m3c3m4c4_nc_sm3,default
lm_sun_r0c0d0n0s0b1c1n1s1t2c2n2s2_nc_sm3,default
lm_sun_r0c0d0n0s0b1c1s1_nc_sm3,default
lm_sun_r0c0d0n0s0b1c1s1m2c2_nc_sm3,default
lm_sun_r0c0d0n0s0m1c1_nc_sm3,default
lm_sun_r0c0d0n0s0m1c1b2c2n2_nc_sm3,default
lm_sun_r0c0d0n0s0m1c1m2c2_nc_sm3,default
lm_sun_r0c0d0n0s0m1c1m2c2m3c3_nc_sm3,default
lm_sun_r0c0d0n0s0m1c1t2c2n2s2_nc_sm3,default
lm_sun_r0c0d0n0s0t1c1_nc_sm3,default
lm_sun_r0c0d0n0s0t1c1n1b2c2n2s2_nc_sm3,default
lm_sun_r0c0d0n0s0t1c1n1s1_nc_sm3,default
lm_sun_r0c0d0n0s0t1c1n1s1m2c2_nc_sm3,default
lm_sun_r0c0d0s0_nc_sm3,default
lm_sun_r0c0d0s0_sm3,default
lm_sun_r0c0d0t1c1_nc_sm2,default
lm_sun_r0c0d0t1c1b2c2_nc_sm2,default
lm_sun_r0c0d0t1c1m2c2_nc_sm2,default
lm_sun_r0c0m1c1_nc_sm2,default
lm_sun_r0c0m1c1_nc_sm3,default
lm_sun_r0c0m1c1b2c2_nc_sm2,default
lm_sun_r0c0m1c1b2c2m3c3_nc_sm2,default
lm_sun_r0c0m1c1m2c2_nc_sm2,default
lm_sun_r0c0m1c1m2c2_nc_sm3,default
lm_sun_r0c0m1c1m2c2m3c3_nc_sm2,default
lm_sun_r0c0m1c1m2c2m3c3_nc_sm3,default
lm_sun_r0c0m1c1m2c2m3c3m4c4_nc_sm2,default
lm_sun_r0c0m1c1t2c2_nc_sm2,default
lm_sun_r0c0n0_nc_sm2,default
lm_sun_r0c0n0_nc_sm3,default
lm_sun_r0c0n0_sm2,default
lm_sun_r0c0n0_sm3,default
lm_sun_r0c0n0b1c1_nc_sm3,default
lm_sun_r0c0n0b1c1b2c2n2_nc_sm3,default
lm_sun_r0c0n0b1c1d1n1_nc_sm3,default
lm_sun_r0c0n0b1c1d1n1m2c2_nc_sm3,default
lm_sun_r0c0n0b1c1m2c2_nc_sm3,default
lm_sun_r0c0n0b1c1n1_nc_sm3,default
lm_sun_r0c0n0b1c1n1b2c2n2_nc_sm3,default
lm_sun_r0c0n0b1c1n1b2c2n2s2_nc_sm3,default
lm_sun_r0c0n0b1c1n1m2c2_nc_sm3,default
